cds_code,school,district,enroll_total,pounds_0.25,pounds_1
44697996049688,E. A. Hall Middle,Pajaro Valley Unified,601,,112955.78519248293
44772480138909,Watsonville Prep,SBE - Watsonville Prep,308,,112844.52777597561
56725465631742,Channel Islands High,Oxnard Union High,2923,,111175.08115297245
27738256026413,Elkhorn Elementary,North Monterey County Unified,558,17309.824409267683,109156.18495638909
42691206046007,Fairlawn Elementary,Santa Maria-Bonita,778,,104884.41002955366
42692290100651,Mission Valley,Lompoc Unified,100,195.5691987523129,104632.55694573178
42692296045629,La Honda STEAM Academy,Lompoc Unified,495,195.5691987523129,104632.55694573178
27660276026108,Graves Elementary,Graves Elementary,35,646.6049973693895,102534.97501293906
56726526056170,Pierpont Elementary,Ventura Unified,275,,98857.18036714452
56725610137018,Rio del Sol,Rio Elementary,791,,98781.01248836385
56725530110502,Rancho Rosal Elementary,Pleasant Valley,554,,98637.3608620879
27661916120224,McKinnon,Santa Rita Union Elementary,377,2431.038786054857,96846.74204019002
44697996049746,Mintie White Elementary,Pajaro Valley Unified,518,,95174.68554893832
44697996049639,Amesti Elementary,Pajaro Valley Unified,486,2358.217340525044,92664.17459703471
42691206046064,Bruce (Robert) Elementary,Santa Maria-Bonita,908,,89751.73771157496
42692606045736,Alice Shaw Elementary,Orcutt Union Elementary,485,,89504.50686287157
56726526097034,Portola Elementary,Ventura Unified,519,7.32693687534524,87385.15823475775
27738256026447,Prunedale Elementary,North Monterey County Unified,637,64.62031393524406,87137.92437670159
27661426026579,Mission Park Elementary,Salinas City Elementary,592,,86464.93226404843
27661596118129,La Paz Middle,Salinas Union High,1156,,84547.67571112372
27661910107391,New Republic Elementary,Santa Rita Union Elementary,564,1739.694305032599,83585.76415269001
56726525630272,Pacific High,Ventura Unified,199,,83563.48037769327
27659616113542,Cesar E. Chavez Elementary,Alisal Union,682,,83321.4048480641
44104470136572,Santa Cruz County Career Advancement Charter,Santa Cruz County Office of Education,119,166.7368345238449,81993.34997448469
42691206045959,Adam (William Laird) Elementary,Santa Maria-Bonita,860,27573.172434536762,81947.28805942857
42693104236030,Santa Maria High,Santa Maria Joint Union High,3186,,80572.8272505412
56726526056147,Montalvo Elementary,Ventura Unified,399,,71504.6973432645
42692296045645,Leonora Fillmore Elementary,Lompoc Unified,525,,70644.35643393753
27662256026694,Spreckels Elementary,Spreckels Union Elementary,604,,69514.58605047814
27738252730034,North Monterey County High,North Monterey County Unified,1255,3121.1651303136496,68401.62698069231
44697996049829,Alianza Charter,Pajaro Valley Unified,664,10276.195727862476,68084.99403613596
44697996119077,Watsonville Charter School of the Arts,Pajaro Valley Unified,393,10276.195727862476,68084.99403613596
56725386055321,Cesar E. Chavez Elementary,Oxnard,983,,67543.84304646078
27659616101802,Frank Paul Elementary,Alisal Union,658,,66986.9337385683
27661426026553,Loma Vista Elementary,Salinas City Elementary,463,,65776.16557607835
56725460125674,Condor High,Oxnard Union High,486,4.834810725238351,65409.00236565454
42692606045744,Ralph Dunlap Elementary,Orcutt Union Elementary,469,,65044.42411372297
56725386055313,Fremont Academy of Environmental Science & Innovative Design,Oxnard,761,,64332.42368315757
44697996049704,H. A. Hyde Elementary,Pajaro Valley Unified,468,,62305.614333553334
40687596043095,Oceano Elementary,Lucia Mar Unified,379,40.03583094726886,60881.335459602444
56725386055362,Ramona Elementary,Oxnard,508,,59558.50002982415
47736844730081,Cascade High,Butte Valley Unified,,86.07840308680404,57780.41270847538
47736844731253,Butte Valley High,Butte Valley Unified,79,86.07840308680404,57780.41270847538
47736846114607,Picard Community Day Elementary,Butte Valley Unified,,86.07840308680404,57780.41270847538
56725386055289,Elm Street Elementary,Oxnard,503,,57755.662083243864
40687596043053,Harloe Elementary,Lucia Mar Unified,587,1203.6471209449708,57338.69197755184
35752596049654,Aromas,Aromas - San Juan Unified,359,5075.088269308325,56879.0513993268
56726526056238,Will Rogers Elementary,Ventura Unified,436,,56598.05646779176
27661596058770,Washington Middle,Salinas Union High,1116,,56327.46704706839
44697996049670,Calabasas Elementary,Pajaro Valley Unified,572,1007.6177731587379,55661.93835352158
27738256026397,Castroville Elementary,North Monterey County Unified,612,1880.5337898702262,55445.506960357605
56725465631619,Adolfo Camarillo High,Oxnard Union High,1977,2698.644156521562,54795.1761792836
40687596043079,Fairgrove Elementary,Lucia Mar Unified,392,2.45834872066255,50987.86808621802
56726526056063,E. P. Foster Elementary,Ventura Unified,352,,50931.41474392391
27738256026421,North Monterey County Middle,North Monterey County Unified,647,1174.0220285501962,48886.60143899094
56724626055081,Julien Hathaway Elementary,Hueneme Elementary,473,,48675.44870017537
40687594030557,Arroyo Grande High,Lucia Mar Unified,2077,15007.128588396703,45319.87216405747
44697990105858,Pajaro Valley High,Pajaro Valley Unified,1562,4688.504191654407,44844.73610697501
42692036045512,Mary Buren Elementary,Guadalupe Union Elementary,723,,44137.55754493371
27661426026587,Monterey Park Elementary,Salinas City Elementary,527,2032.7042987225002,42543.430512879975
37684526110407,Mission Meadows Elementary,Vista Unified,485,,39957.25221289475
27661596110753,Harden Middle,Salinas Union High,1104,,39450.650173230904
56105616069231,Ventura County Special Education,Ventura County Office of Education,324,366.79043966544646,38147.76750634983
56105610135798,Triton Academy,Ventura County Office of Education,69,,37430.662260154204
56724706055123,Mesa Elementary,Mesa Union Elementary,566,2846.51148483074,36762.24255575486
44697996049662,Bradley Elementary,Pajaro Valley Unified,496,2928.182786749863,35482.194682615445
39685933935111,Calla High,Manteca Unified,145,1910.3679483874473,34889.36101779411
27102720116491,Open Door Charter,Monterey County Office of Education,44,,33789.71525770954
27102722730232,Monterey County Home Charter,Monterey County Office of Education,259,,33789.71525770954
27102726069512,Monterey County Special Education,Monterey County Office of Education,271,,33789.71525770954
56726526062145,Anacapa Middle,Ventura Unified,817,,33001.477458355075
42691206046023,Tunnell (Martin Luther) Elementary,Santa Maria-Bonita,808,,32874.39036914828
27659616119663,Oasis Charter Public,Alisal Union,,36.91852408509172,32370.45298889929
37735696088991,Del Rio Elementary,Oceanside Unified,325,,32026.58004696582
39685930105973,Walter Woodward Elementary,Manteca Unified,906,,31709.17397992271
44697990102665,Radcliff Elementary,Pajaro Valley Unified,456,,31675.286541566064
42692606045777,Joe Nightingale Elementary,Orcutt Union Elementary,702,,31523.453413231
27661420132407,Boronda Elementary,Salinas City Elementary,272,44.85781197129083,31116.187212842968
56725616055503,Rio Lindo Elementary,Rio Elementary,361,,30908.486987473072
37768510110122,Bonsall West Elementary,Bonsall Unified,418,,30811.961156841717
27660922730240,Learning for Life Charter,Monterey Peninsula Unified,134,,30790.577590600595
27660926026249,Ione Olson Elementary,Monterey Peninsula Unified,409,,30790.577590600595
40687596109342,Mesa Middle,Lucia Mar Unified,458,89.52667681889875,30602.526142655384
56725386055263,Curren Elementary,Oxnard,909,,30580.29847147156
39686500108035,Park View Elementary,Ripon Unified,452,,30179.903771386
56724626055032,Charles Blackstock Junior High,Hueneme Elementary,1313,,29978.420487393374
56726526056097,Juanamaria Elementary,Ventura Unified,417,,29888.97955790474
56725386111850,R.J. Frank Academy of Marine Science & Engineering,Oxnard,1102,,28431.024647153296
56725386114029,Norman R. Brekke Elementary,Oxnard,552,1534.2377206850938,27977.400000000995
56726526056204,Academy of Technology & Leadership at Saticoy,Ventura Unified,393,,27119.323525627657
56725465630389,Pacifica High,Oxnard Union High,3218,,26891.324601136937
39685930108613,Veritas Elementary,Manteca Unified,935,1013.3185400147157,26466.514532157682
42691206045991,El Camino Junior High,Santa Maria-Bonita,769,,25430.995690656477
42692296045587,Clarence Ruth Elementary,Lompoc Unified,450,910.5367479948593,25127.432928488754
27661420108068,Boronda Meadows,Salinas City Elementary,634,1669.3343800343287,24878.700771957436
52715226053474,Bend Elementary,Evergreen Union,96,4893.37151582743,23674.012452586405
27659616025993,Fremont Elementary,Alisal Union,783,,23388.559144787894
15637686010037,Semitropic Elementary,Semitropic Elementary,162,3218.837312108841,23166.83669899393
40687596043038,Grover Beach Elementary,Lucia Mar Unified,402,,22860.87124040014
42691126045264,Benjamin Foxen Elementary,Blochman Union Elementary,177,2838.5400683587236,21784.61631032859
42692606045751,Lakeview Junior High,Orcutt Union Elementary,469,,21749.652646135975
24753666025407,El Capitan Elementary,Delhi Unified,348,1177.0660908400346,20851.593287905573
56105610135780,Phoenix,Ventura County Office of Education,79,316.4814439099738,20618.427946402426
56105615630397,Gateway Community,Ventura County Office of Education,51,316.4814439099738,20618.427946402426
56725460120634,"Architecture, Construction & Engineering Charter High (ACE)",Oxnard Union High,263,316.4814439099738,20618.427946402426
56746175690011,Career Education Center,Ventura County ROP,,316.4814439099738,20618.427946402426
44697990109595,Cesar E. Chavez Middle,Pajaro Valley Unified,554,,20162.42106166167
10623316007009,Orange Center Elementary,Orange Center,275,409.78202611679615,19884.213601906467
56725616119242,Rio del Norte,Rio Elementary,430,,19805.161403940278
27661426026561,Los Padres Elementary,Salinas City Elementary,697,,19697.407931121852
39685770118307,Pride Continuation,Linden Unified,44,1575.5676901869076,19232.218326222795
56724626055024,Art Haycox Elementary,Hueneme Elementary,836,,19025.568473001473
27660926026314,Marina Vista Elementary,Monterey Peninsula Unified,473,,18672.925435426085
56725536055461,Monte Vista Middle,Pleasant Valley,733,,18242.516919849902
27661592734556,Salinas High,Salinas Union High,2668,,18207.988283904288
27662256115182,Buena Vista Middle,Spreckels Union Elementary,317,,17578.650989063834
39103973930468,San Joaquin County Community,San Joaquin County Office of Education,908,1614.2868000773194,17459.32499999945
39103973930195,"John F. Cruikshank, Jr.",San Joaquin County Office of Education,48,1580.403726581932,17459.32499999945
39103976069215,San Joaquin County Special Education,San Joaquin County Office of Education,754,1580.403726581932,17459.32499999945
39745423990033,San Joaquin County ROCP,San Joaquin County ROP,,1580.403726581932,17459.32499999945
39103973930476,Venture Academy,San Joaquin County Office of Education,1548,1293.17118003555,17459.32499999945
56726526116040,Citrus Glen Elementary,Ventura Unified,480,,17161.07799928281
10101081030337,Alice M. Worsley,Fresno County Office of Education,120,181.840128037703,17105.98606822957
40687596043129,Dana Elementary,Lucia Mar Unified,576,,15770.79920864481
39686506109284,Colony Oak Elementary,Ripon Unified,473,2158.9414146778495,15641.645935017674
37735516116578,Pacific Rim Elementary,Carlsbad Unified,691,,15572.91082040671
56725465630066,Frontier High,Oxnard Union High,223,372.4325956047643,15453.443156386289
27660926026256,J. C. Crumpton Elementary,Monterey Peninsula Unified,527,,15158.178534300576
33736766032254,Mecca Elementary,Coachella Valley Unified,702,4126.8472378029055,15029.19378310009
33736766114789,Saul Martinez Elementary,Coachella Valley Unified,980,,15029.19378310009
15735446010011,Rio Bravo-Greeley Elementary,Rio Bravo-Greeley Union Elementary,434,6474.95319953739,14490.92149630248
15735446117816,Rio Bravo Elementary,Rio Bravo-Greeley Union Elementary,552,6474.95319953739,14490.92149630248
37684526107031,Alamosa Park Elementary,Vista Unified,477,,14408.407863194245
39685936042360,New Haven Elementary,Manteca Unified,489,1323.9759380525356,14375.361473998737
37684523732039,Alta Vista High (Continuation),Vista Unified,122,,14103.775829745347
40687596043087,Ocean View Elementary,Lucia Mar Unified,537,,13584.669452472192
50755646052906,Oakdale Junior High,Oakdale Joint Unified,795,95.65956976855544,13519.894370068272
42692036045520,Kermit McKenzie Intermediate,Guadalupe Union Elementary,563,1056.9177457739195,13359.08734167594
24753666025415,Schendel Elementary,Delhi Unified,403,,13349.849913674469
56726116055834,Somis Elementary,Somis Union,243,2956.178776459923,12893.113222698203
56725536120620,University Preparation Charter School at CSU Channel Islands,Pleasant Valley,685,,12624.502412625747
37684520105882,Foothill Oak Elementary,Vista Unified,476,,12525.991895024346
56105610112417,Ventura Charter School of Arts and Global Education,Ventura County Office of Education,445,,12504.802885989455
56726526062152,De Anza Academy of Technology and the Arts,Ventura Unified,576,,12504.802885989455
39685936112197,Joshua Cowell Elementary,Manteca Unified,689,3589.4505153176497,12460.290935697087
52715716053581,Vina Elementary,Los Molinos Unified,81,,11811.02999703879
50755640107979,Sierra View Elementary,Oakdale Joint Unified,642,401.41737209277807,11801.204837003035
44697994430245,Diamond Technology Institute,Pajaro Valley Unified,71,,11600.968964696038
44697996108146,Starlight Elementary,Pajaro Valley Unified,495,,11600.968964696038
56725460131698,Rancho Campana High,Oxnard Union High,828,3129.2478037761716,11574.617105146674
40687596043103,Paulding Middle,Lucia Mar Unified,559,,11415.28539232835
10621096005839,Clay Elementary,Clay Joint Elementary,250,780.1241142534202,11170.211449510942
27661426026603,Roosevelt Elementary,Salinas City Elementary,508,,11137.820726303284
42692296045611,La Canada Elementary,Lompoc Unified,597,,10995.728065424708
56725386055297,Harrington Elementary,Oxnard,548,,10582.370145917288
43695836118541,Charter School of Morgan Hill,Morgan Hill Unified,649,5421.66087628041,9121.925302799871
24656496025399,Cressey Elementary,Ballico-Cressey Elementary,46,214.37797316226366,9057.367312372628
43694840123760,Gilroy Prep (a Navigator School),Gilroy Unified,540,,9024.665687043282
43694846098214,South Valley Middle,Gilroy Unified,790,,9024.665687043282
54719696054126,Kings River Elementary,Kings River Union Elementary,380,648.0008124949851,8999.814447428278
30736500116053,Early Childhood Learning Center,Irvine Unified,,6679.55324706919,8907.613002401398
27661426109177,Laurel Wood Elementary,Salinas City Elementary,425,,8773.330921985667
24656496025381,Ballico-Cressey Community Charter,Ballico-Cressey Elementary,316,261.6578000667495,8578.42637209847
40687596043012,Branch Elementary,Lucia Mar Unified,244,1254.8572261063314,8472.607293103289
39686506042485,Ripona Elementary,Ripon Unified,450,,8045.414782969253
27661426026546,Lincoln Elementary,Salinas City Elementary,535,,8044.283335977354
39685936042378,Nile Garden Elementary,Manteca Unified,880,233.99356590729556,8032.909108807248
39685026070957,El Portal Middle,Escalon Unified,571,352.59789709064074,7969.152510827034
24737266025803,Washington Elementary,Merced River Union Elementary,237,1417.6013735407678,7913.140666408609
15636106009732,Maple Elementary,Maple Elementary,288,753.3061076634926,7762.622340768905
44697996049787,Rolling Hills Middle,Pajaro Valley Unified,621,,7600.8087606950085
42692294233060,Lompoc High,Lompoc Unified,1725,,7389.768412940646
24753660131862,Delhi Middle,Delhi Unified,378,53.30841541127186,7378.832971203357
24753662430114,Delhi High,Delhi Unified,779,53.30841541127186,7378.832971203357
30736506095137,Venado Middle,Irvine Unified,554,,7237.33880307178
40687594033205,Lopez Continuation High,Lucia Mar Unified,123,,7169.635097090077
58727440107375,Rio Del Oro Elementary,Plumas Lake Elementary,540,,7072.37371822283
56724476054969,Briggs Elementary,Briggs Elementary,224,1747.5135990989086,6871.908249348475
56726525637822,Ventura High,Ventura Unified,2165,,6750.568321970069
50755496052575,Hughson Elementary,Hughson Unified,537,140.513104442966,6509.002067322683
54722236054449,Traver Elementary,Traver Joint Elementary,217,609.0457872542413,6481.919179539864
30736500129155,Cypress Village Elementary,Irvine Unified,1004,,6279.083297178262
10621666111249,Edith B. Storey Elementary,Fresno Unified,840,,6191.269477055466
24656986025472,Merquin Elementary,Hilmar Unified,122,105.43747406866773,6115.234729475483
39685026041834,Van Allen Elementary,Escalon Unified,307,462.6279767990625,6105.50409658046
50755490116848,Valley Community Day,Hughson Unified,17,469.1813508412786,6040.758423517892
50755495032651,Hughson High,Hughson Unified,803,469.1813508412786,6040.758423517892
15634206009419,Di Giorgio Elementary,Di Giorgio Elementary,211,641.3199322668586,6022.298292088597
58727366056626,Anna McKenney Intermediate,Marysville Joint Unified,553,,5974.445245251105
58727366056774,Kynoch Elementary,Marysville Joint Unified,697,,5974.445245251105
04614320433201,Durham High,Durham Unified,301,378.53827569803855,5922.2102259899775
04614326003115,Durham Elementary,Durham Unified,439,378.53827569803855,5922.2102259899775
04614326105761,Durham Intermediate,Durham Unified,242,378.53827569803855,5922.2102259899775
37684526107577,Roosevelt Middle,Vista Unified,785,,5840.15933997159
39685850125369,Turner Academy at Tokay Colony,Lodi Unified,20,273.0968842258994,5802.340148772361
10625396007413,West Park Elementary,West Park Elementary,308,911.1558617566857,5731.693450590427
10625396112387,West Park Charter Academy,West Park Elementary,278,911.1558617566857,5731.693450590427
42692296068902,Miguelito Elementary,Lompoc Unified,594,252.98299579670447,5687.858742936802
10739656006910,Madison Elementary,Central Unified,389,,5666.179546568412
45699894533600,Fall River Junior-Senior High,Fall River Joint Unified,260,,5622.696924687298
54755316053961,Grand View Elementary,Dinuba Unified,335,73.12682798315149,5610.8284736109945
54722566054597,Goshen Elementary,Visalia Unified,503,,5475.327040720181
30736506100317,Eastshore Elementary,Irvine Unified,527,,5461.15716405052
10624140123463,Sequoia Elementary,Sanger Unified,675,517.572127913948,5195.100344872242
15739080133504,Horizon Elementary,McFarland Unified,553,285.97467104755276,5044.596040169741
27661596058762,El Sausal Middle,Salinas Union High,1051,,5018.71354364866
56724476054977,Olivelands Elementary,Briggs Elementary,243,613.9091435053892,4794.73849309131
58727360121632,Paragon Collegiate Academy,Marysville Joint Unified,202,,4600.912389577724
54718526053896,Columbine Elementary,Columbine Elementary,181,260.3088667974033,4496.457929822667
56725465632849,Hueneme High,Oxnard Union High,2410,,4382.250145000022
30736500127472,Jeffrey Trail Middle,Irvine Unified,989,,4271.482079345427
50755726053219,Waterford Junior,Waterford Unified,253,187.5884673200801,4254.779934639777
50712826053078,Stanislaus Elementary,Stanislaus Union Elementary,323,630.6072900125862,4222.239089613576
44697990102673,Landmark Elementary,Pajaro Valley Unified,443,,4198.634052346148
44697994430203,New School Community Day,Pajaro Valley Unified,36,,4198.634052346148
43694846047336,Rucker Elementary,Gilroy Unified,563,34.78974198644931,4003.471933615935
10625136007405,Washington Colony Elementary,Washington Colony Elementary,464,0.10907959144820721,3971.8851880269704
27660926058713,Los Arboles Middle,Monterey Peninsula Unified,390,,3947.0598940539285
10624146007173,Lone Star Elementary,Sanger Unified,569,605.2204087403261,3901.0056959291064
56725536055404,Dos Caminos Elementary,Pleasant Valley,288,,3897.8516662342167
50711750121129,Joseph A. Gregori High,Modesto City High,2288,1562.144621553255,3887.605139874643
10623646007041,John C Martinez Elementary,Parlier Unified,441,142.8065848973805,3776.996095343616
39685026041792,Dent Elementary,Escalon Unified,616,,3759.388594372405
27659616106959,Virginia Rocca Barton Elementary,Alisal Union,579,,3619.3323788291195
43694846047302,Eliot Elementary,Gilroy Unified,513,,3597.1364624749185
56726526056154,Mound Elementary,Ventura Unified,524,,3590.72540718978
56725460115105,Camarillo Academy of Progressive Education,Oxnard Union High,563,,3574.7046032474536
30736506098511,Lakeside Middle,Irvine Unified,601,,3560.237818384414
39685776042006,Waverly Elementary,Linden Unified,376,359.21749043385654,3514.385105088381
39685936042386,Sequoia Elementary,Manteca Unified,814,,3474.046786218303
27661426026595,Natividad Elementary,Salinas City Elementary,658,,3407.7278701775085
43695836098263,Jackson Academy of Music and Math (JAMM),Morgan Hill Unified,616,,3358.8477408460635
10624140113043,Ronald W. Reagan Elementary,Sanger Unified,515,,3295.334428524305
54722316108385,Live Oak Middle,Tulare City,377,,3253.017239185047
10624146007140,Jefferson Elementary,Sanger Unified,515,,3217.1339799687385
10621666088942,Sunset Elementary,Fresno Unified,387,73.24936058604504,3210.126571768084
50755490101030,Fox Road Elementary,Hughson Unified,259,,3173.4357111157497
50755496052567,Emilie J. Ross Middle,Hughson Unified,430,,3173.4357111157497
27661426026538,Henry F. Kammann Elementary,Salinas City Elementary,706,,3144.5634216879102
58727360131599,Marysville Community Day,Marysville Joint Unified,52,,3123.814752197139
58727365830138,Marysville Charter Academy for the Arts,Marysville Joint Unified,343,,3123.814752197139
58727365835202,Marysville High,Marysville Joint Unified,1024,,3123.814752197139
50712176052922,Grayson Elementary,Patterson Joint Unified,270,,3108.932552125951
51713996053268,Encinal Elementary,Live Oak Unified,108,,3105.978419729041
39685856042121,Houston,Lodi Unified,156,139.1318503695309,3089.2351179558195
15739086106306,McFarland Junior High,McFarland Unified,548,,3067.8514123913465
39686503935756,Ripon High,Ripon Unified,1037,,3044.238747364899
39685020126011,Escalon Charter Academy,Escalon Unified,321,6.955918896037322,3016.494567181389
39685023930054,Vista High (Continuation),Escalon Unified,48,6.955918896037322,3016.494567181389
39685023932308,Escalon High,Escalon Unified,798,6.955918896037322,3016.494567181389
10621666112882,Elizabeth Terronez Middle,Fresno Unified,590,,3003.4775684951233
39685776041966,Glenwood Elementary,Linden Unified,405,273.1158408680602,2962.359990110771
10622656006837,Riverview Elementary,Kings Canyon Joint Unified,434,62.47051412479901,2894.2726638562795
16739321630110,Adelante High,Reef-Sunset Unified,,,2859.5500120939487
16739326010573,Kettleman City Elementary,Reef-Sunset Unified,315,,2859.5500120939487
39686506042477,Ripon Elementary,Ripon Unified,453,,2835.481075069137
56725536120117,La Mariposa,Pleasant Valley,505,,2833.2577755490274
24658706025837,Sybil N. Crookham Elementary,Winton,396,,2734.5809290697075
51714646053359,Barry Elementary,Yuba City Unified,550,67.31337427477202,2724.5845110247737
50755495032669,Dickens (Billy Joe) High (Continuation),Hughson Unified,42,,2675.4387155215986
39685936108237,Brock Elliott Elementary,Manteca Unified,763,,2607.373450012931
57727026056410,Shirley Rominger Intermediate,Winters Joint Unified,339,,2607.0852188190725
57727020138974,Waggoner Elementary,Winters Joint Unified,379,,2601.3543640362855
10621586006043,Malaga Elementary,Fowler Unified,199,,2586.4371858661807
37103710138404,Classical Academy Vista,San Diego County Office of Education,643,,2577.240370358275
50710685030267,Denair Charter Academy,Denair Unified,182,485.33372894658265,2568.380314062301
50710685031521,Denair High,Denair Unified,285,485.33372894658265,2568.380314062301
50710686071575,Denair Middle,Denair Unified,232,485.33372894658265,2568.380314062301
10622656088959,Great Western Elementary,Kings Canyon Joint Unified,322,125.16946897676013,2564.1494202203185
50755645030176,Oakdale Charter,Oakdale Joint Unified,56,,2554.4324011862564
50755646052880,Cloverland Elementary,Oakdale Joint Unified,510,,2554.4324011862564
50712090112383,Paradise Charter,Paradise Elementary,109,238.84320934316236,2530.79148545135
50712096052914,Paradise Elementary,Paradise Elementary,83,238.84320934316236,2530.79148545135
10767781030774,W.E.B. DuBois Public Charter,Washington Unified,348,56.21168272820373,2522.913929270877
15638426110340,John L. Prueitt Elementary,Wasco Union Elementary,624,,2435.07997901942
44697996049696,Freedom Elementary,Pajaro Valley Unified,523,,2432.830067775799
42772060138370,Olive Grove Charter - Lompoc,SBE - Olive Grove Charter - Lompoc,98,,2376.4154338442877
50757395036884,Roselawn High,Turlock Unified,204,280.2489621561938,2330.428121142916
43694846047286,Luigi Aprea Elementary,Gilroy Unified,711,,2316.2893888856997
50757396053169,Cunningham Elementary,Turlock Unified,586,,2313.990126312184
24102496068498,Floyd A. Schelby,Merced County Office of Education,65,82.75037588630451,2261.419209810858
15635290110999,Frontier High,Kern High,2087,,2243.951799455722
15635526009666,Lakeside,Lakeside Union,672,182.97821720384167,2239.0586879981856
50710926052542,Hart-Ransom Elementary,Hart-Ransom Union Elementary,759,241.1130080491936,2195.159468461185
50710680132662,Denair Elementary Charter Academy,Denair Unified,546,138.72208410782176,2192.3331673205344
50710686052500,Denair Elementary,Denair Unified,,138.72208410782176,2192.3331673205344
50757390114561,Walnut Elementary Education Center,Turlock Unified,856,,2117.0413492520406
57727025730049,Wolfskill High,Winters Joint Unified,24,,2100.3181608173886
10621666103840,Edison Computech,Fresno Unified,796,14.228787124652374,2080.837665132646
27661592733178,North Salinas High,Salinas Union High,2104,,2041.614285881094
37735516099352,Kelly Elementary,Carlsbad Unified,448,,2029.82817937722
10622650126292,Reedley Middle College High,Kings Canyon Joint Unified,244,10.42795539596815,2011.677324695167
24657486025514,Livingston Middle,Livingston Union,796,137.97901743601838,2004.0298877165824
37735510127423,Sage Creek High,Carlsbad Unified,1451,,2001.7301362983708
50757390108175,Sandra Tovar Medeiros Elementary,Turlock Unified,764,75.35246819059465,1914.3631635254878
50712740121558,Shiloh Charter,Shiloh Elementary,148,,1907.6242937990278
50712746053045,Shiloh Elementary,Shiloh Elementary,30,,1907.6242937990278
10624306007280,Indianola Elementary,Selma Unified,356,415.40485642891974,1892.7567095079785
39686506106322,Weston Elementary,Ripon Unified,457,53.46048658494108,1879.6466263915006
50712660124768,Great Valley Academy - Salida,Salida Union Elementary,811,134.59280143665495,1858.625835720009
50757395030283,John H. Pitman High,Turlock Unified,2076,22.210533494210736,1833.9431501381582
43694840100990,Solorsano Middle,Gilroy Unified,826,,1803.1564279948116
43694844334850,Mt. Madonna High,Gilroy Unified,177,,1798.0371555446209
43694846106991,Rod Kelley Elementary,Gilroy Unified,748,,1798.0371555446209
50755560113852,Riverbank Language Academy,Riverbank Unified,562,,1767.254537173274
15634120100529,Cesar E. Chavez High,Delano Joint Union High,1436,445.64812551111345,1752.2999999999956
10621666006076,Aynesworth Elementary,Fresno Unified,558,,1729.7709328119524
24657486109649,Yamato Colony Elementary,Livingston Union,620,45.62727821673575,1729.0845928869057
10767786006605,West Fresno Elementary,Washington Unified,633,,1723.1910231779007
10622651033703,Kings Canyon Continuation,Kings Canyon Joint Unified,174,96.50862340787445,1695.856284850707
10767786006613,West Fresno Middle,Washington Unified,318,,1668.6927527856799
10621661031897,Edison High,Fresno Unified,2428,,1633.9371644389967
27102722730265,Salinas Community,Monterey County Office of Education,110,,1612.412018655635
27102722730117,"Wellington M. Smith, Jr.",Monterey County Office of Education,43,,1612.4118285323755
10623646007058,Cesar E Chavez Elementary,Parlier Unified,441,133.97177311968645,1600.5844550759878
58727366056717,Linda Elementary,Marysville Joint Unified,601,,1589.8625147084217
57727025738505,Winters High,Winters Joint Unified,485,,1568.7159929717275
43694840114496,Dr. TJ Owens Gilroy Early College Academy,Gilroy Unified,289,,1553.6280199542211
15634040106575,Harvest Elementary,Delano Union Elementary,349,151.55629171503335,1543.3773295279157
15634040112185,La Vina Middle,Delano Union Elementary,486,151.55629171503335,1543.3773295279157
10755981030535,Caruthers High,Caruthers Unified,672,,1519.7763460923227
10755981030543,MARC High,Caruthers Unified,14,,1519.7763460923227
50712666106934,Sisk Elementary,Salida Union Elementary,293,20.719977509507633,1469.400370039689
24753660105817,Harmony Elementary,Delhi Unified,531,6.38168519681862,1448.6681427994063
37768516037543,Bonsall Elementary,Bonsall Unified,867,,1437.7465774002799
50755725030317,Connecting Waters Charter,Waterford Unified,980,,1428.8986535285233
56726526060370,Balboa Middle,Ventura Unified,1141,,1419.213074994942
10623640126870,San Joaquin Valley High,Parlier Unified,51,,1307.0682987366663
10623641034990,Parlier High,Parlier Unified,975,,1307.0682987366663
10623646007033,Mathew J Brletic Elementary,Parlier Unified,412,,1307.0682987366663
58105870113274,Thomas E. Mathews Community,Yuba County Office of Education,49,,1289.0723351954825
50711346052591,Keyes Elementary,Keyes Union,496,43.402928181555545,1257.5184397013743
50711346113286,Keyes to Learning Charter,Keyes Union,336,43.402928181555545,1257.5184397013743
57726786118905,Marguerite Montgomery Elementary,Davis Joint Unified,413,,1248.3578596874904
10101086085112,Edison-Bethune Charter Academy,Fresno County Office of Education,456,,1242.4240395069169
39685933935103,Manteca High,Manteca Unified,1864,,1235.2796653318785
50712666113823,Dena Boer,Salida Union Elementary,461,3.9287347047304624,1198.7354924099534
54105460135459,Blue Oak Academy,Tulare County Office of Education,313,133.20404404465336,1193.676899060667
50710430129106,Patricia Kay Beaver Elementary,Ceres Unified,607,66.24313794401203,1189.3544457995463
50757396053136,Turlock Junior High,Turlock Unified,1310,,1185.7993340700782
10621660129338,Rutherford B. Gaston Sr. Middle,Fresno Unified,779,,1177.8945923219155
16639416010474,Kings River-Hardwick Elementary,Kings River-Hardwick Union Elementary,815,146.52712751602465,1161.4977387847157
51714646053417,Lincrest Elementary,Yuba City Unified,581,,1146.1293126996277
50710840120089,Gratton Charter,Gratton Elementary,126,,1098.5729096382258
50710846052534,Gratton Elementary,Gratton Elementary,16,,1098.5729096382258
15739081534155,McFarland High School Early College,McFarland Unified,968,,1090.9323829875448
